Датум,Цена на последна трансакција,Макс.,Мин.,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
06.12.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",224,2.688.000
28.11.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",73,876.000
21.11.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",5,60.000
16.11.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",224,2.688.000
03.11.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",90,1.080.000
02.11.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",97,1.164.000
15.9.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",76,912.000
13.9.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",79,948.000
05.9.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",97,1.164.000
27.7.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",20,240.000
15.6.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",3,36.000
25.5.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",2,24.000
11.4.2022,"12.000,00","12.000,00","12.000,00","12.000,00","-0,08",5,60.000
06.4.2022,"12.010,00","12.010,00","12.010,00","12.010,00","0,00",1,12.010
23.3.2022,"12.010,00","12.010,00","12.010,00","12.010,00","0,08",9,108.090
12.1.2022,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",7,84.000
16.12.2021,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",94,1.128.000
15.12.2021,"12.000,00","12.000,00","12.000,00","12.000,00","-7,69",1,12.000
30.11.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",2,26.000
15.11.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",10,130.000
28.10.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",3,39.000
27.10.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",100,1.300.000
24.9.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",2,26.000
09.9.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",2,26.000
20.8.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",30,390.000
21.7.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",5,65.000
13.7.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",3,39.000
12.7.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",36,468.000
07.7.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",2,26.000
23.6.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",39,507.000
15.6.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",4,52.000
03.6.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",1,13.000
06.5.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",85,1.105.000
27.4.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",5,65.000
12.4.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",1,13.000
25.3.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",10,130.000
24.3.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",18,234.000
22.3.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",31,403.000
11.3.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",25,325.000
03.2.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",11,143.000
20.1.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",29,377.000
12.1.2021,"13.000,00","13.000,00","13.000,00","13.000,00","0,00",10,130.000
05.1.2021,"13.000,00","13.000,00","13.000,00","13.000,00","-0,12",6,78.000
27.11.2020,"13.015,00","13.015,00","13.015,00","13.015,00","0,00",46,598.690
17.11.2020,"13.015,00","13.015,00","13.015,00","13.015,00","-10,24",5,65.075
26.10.2020,"14.500,00","14.500,00","14.500,00","14.500,00","-0,73",10,145.000
02.10.2020,"14.606,00","14.606,00","14.606,00","14.606,00","0,00",46,671.876
04.9.2020,"14.606,00","14.606,00","14.606,00","14.606,00","-0,01",3,43.818
21.8.2020,"14.607,00","14.607,00","14.607,00","14.607,00","0,74",35,511.245
17.8.2020,"14.500,00","14.500,00","14.500,00","14.500,00","-0,71",3,43.500
14.8.2020,"14.604,00","14.604,00","14.604,00","14.604,00","-3,00",1,14.604
13.8.2020,"15.055,00","15.055,00","15.055,00","15.055,00","-3,00",2,30.110
10.8.2020,"15.520,00","15.520,00","15.520,00","15.520,00","-3,00",20,310.400
20.7.2020,"16.000,00","16.000,00","16.000,00","16.000,00","0,00",4,64.000
28.5.2020,"16.000,00","16.000,00","16.000,00","16.000,00","0,00",40,640.000
11.5.2020,"16.000,00","16.000,00","16.000,00","16.000,00","0,00",2,32.000
08.5.2020,"16.000,00","16.000,00","16.000,00","16.000,00","0,00",16,256.000
01.4.2020,"16.000,00","16.000,00","16.000,00","16.000,00","0,95",5,80.000
27.2.2020,"15.850,00","15.850,00","15.850,00","15.850,00","-1,55",80,1.268.000
24.2.2020,"16.100,00","16.100,00","16.100,00","16.100,00","-2,42",15,241.500
03.2.2020,"16.500,00","16.500,00","16.500,00","16.500,00","-2,94",5,82.500
13.1.2020,"17.000,00","17.000,00","17.000,00","17.000,00","0,00",51,867.000
19.12.2019,"17.000,00","17.000,00","17.000,00","17.000,00","0,00",15,255.000
06.12.2019,"17.000,00","17.000,00","17.000,00","17.000,00","20,57",20,340.000
05.11.2019,"14.100,00","14.100,00","14.100,00","14.100,00","-2,08",15,211.500
18.10.2019,"14.400,00","14.400,00","14.400,00","14.400,00","0,00",5,72.000
09.10.2019,"14.400,00","14.400,00","14.400,00","14.400,00","0,00",4,57.600
20.8.2019,"14.400,00","14.400,00","14.400,00","14.400,00","-2,04",10,144.000
14.8.2019,"14.700,00","14.700,00","14.700,00","14.700,00","0,00",4,58.800
08.7.2019,"14.700,00","14.700,00","14.700,00","14.700,00","-2,91",55,808.500
01.7.2019,"15.140,00","15.140,00","15.140,00","15.140,00","-2,95",10,151.400
12.6.2019,"15.600,00","15.600,00","15.600,00","15.600,00","-2,50",1,15.600
03.5.2019,"16.000,00","16.000,00","16.000,00","16.000,00","0,00",7,112.000
06.3.2019,"16.000,00","16.000,00","16.000,00","16.000,00","14,28",5,80.000
01.3.2019,"14.001,00","14.001,00","14.001,00","14.001,00","11,41",25,350.025
14.2.2019,"12.567,00","12.567,00","12.567,00","12.567,00","3,01",1,12.567
28.1.2019,"12.200,00","12.200,00","12.200,00","12.200,00","0,00",5,61.000
10.1.2019,"12.200,00","12.200,00","12.200,00","12.200,00","-18,68",1,12.200
20.12.2018,"15.002,00","15.002,00","15.002,00","15.002,00","0,00",67,1.005.134
26.11.2018,"15.002,00","15.002,00","15.002,00","15.002,00","0,00",13,195.026
13.11.2018,"15.002,00","15.002,00","15.002,00","15.002,00","-0,22",4,60.008
09.11.2018,"15.035,00","15.035,00","15.035,00","15.035,00","-3,00",10,150.350
22.10.2018,"15.500,00","15.500,00","15.500,00","15.500,00","10,27",5,77.500
19.10.2018,"14.056,00","14.056,00","14.056,00","14.056,00","0,00",4,56.224
17.10.2018,"14.056,00","14.056,00","14.056,00","14.056,00","0,00",3,42.168
16.10.2018,"14.056,00","14.056,00","14.056,00","14.056,00","3,00",2,28.112
11.7.2018,"13.647,00","13.647,00","13.647,00","13.647,00","3,00",9,122.823
05.7.2018,"13.250,00","13.250,00","13.250,00","13.250,00","-2,99",59,781.750
04.7.2018,"13.659,00","13.659,00","13.659,00","13.659,00","13,75",8,109.272
03.7.2018,"12.008,00","12.008,00","12.008,00","12.008,00","-12,09",1,12.008
08.6.2018,"13.659,00","13.659,00","13.659,00","13.659,00","13,82",3,40.977
30.4.2018,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",5,60.000
27.4.2018,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",15,180.000
19.4.2018,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",32,384.000
16.4.2018,"12.000,00","12.000,00","12.000,00","12.000,00","9,09",10,120.000
03.4.2018,"11.000,00","11.000,00","11.000,00","11.000,00","-1,32",80,880.000
22.3.2018,"11.147,00","11.147,00","11.147,00","11.147,00","0,00",13,144.911
25.1.2018,"11.147,00","11.147,00","11.147,00","11.147,00","-7,11",7,78.029
13.12.2017,"12.000,00","12.000,00","12.000,00","12.000,00","9,09",13,156.000
12.12.2017,"11.000,00","11.000,00","11.000,00","11.000,00","-1,79",5,55.000
30.10.2017,"11.200,00","11.200,00","11.200,00","11.200,00","-2,61",5,56.000
27.10.2017,"11.500,00","11.500,00","11.500,00","11.500,00","4,54",29,333.500
26.10.2017,"11.001,00","11.001,00","11.001,00","11.001,00","0,01",1,11.001
25.10.2017,"11.000,00","11.000,00","11.000,00","11.000,00","4,73",5,55.000
09.10.2017,"10.503,00","10.503,00","10.503,00","10.503,00","-1,57",5,52.515
25.9.2017,"10.670,00","10.670,00","10.670,00","10.670,00","0,00",5,53.350
22.9.2017,"10.670,00","10.670,00","10.670,00","10.670,00","-3,00",2,21.340
04.9.2017,"11.000,00","11.000,00","11.000,00","11.000,00","0,00",4,44.000
21.8.2017,"11.000,00","11.000,00","11.000,00","11.000,00","9,99",25,275.000
14.7.2017,"10.001,00","10.001,00","10.001,00","10.001,00","0,00",10,100.010
11.7.2017,"10.001,00","10.001,00","10.001,00","10.001,00","5,27",11,110.011
10.7.2017,"9.500,00","9.500,00","9.500,00","9.500,00","13,91",22,209.000
07.7.2017,"8.340,00","8.340,00","8.340,00","8.340,00","-0,02",2,16.680
23.3.2017,"8.342,00","8.342,00","8.342,00","8.342,00","-3,00",4,33.368
06.2.2017,"8.600,00","8.600,00","8.600,00","8.600,00","-0,05",48,412.800
06.12.2016,"8.604,00","8.604,00","8.604,00","8.604,00","0,00",12,103.248
11.11.2016,"8.604,00","8.604,00","8.604,00","8.604,00","-3,00",33,283.932
07.10.2016,"8.870,00","8.870,00","8.870,00","8.870,00","-2,93",3,26.610
22.9.2016,"9.138,00","9.138,00","9.138,00","9.138,00","1,03",3,27.414
09.9.2016,"9.045,00","9.045,00","9.045,00","9.045,00","-0,01",1,9.045
30.8.2016,"9.046,00","9.046,00","9.046,00","9.046,00","3,81",21,189.966
06.7.2016,"8.714,00","8.714,00","8.714,00","8.714,00","0,00",5,43.570
10.6.2016,"8.714,00","8.714,00","8.714,00","8.714,00","0,16",1,8.714
08.6.2016,"8.700,00","8.700,00","8.700,00","8.700,00","0,00",30,261.000
06.6.2016,"8.700,00","8.700,00","8.700,00","8.700,00","-0,01",7,60.900
04.5.2016,"8.701,00","8.701,00","8.701,00","8.701,00","-2,42",10,87.010
18.4.2016,"8.917,00","8.917,00","8.917,00","8.917,00","2,48",5,44.585
06.4.2016,"8.701,00","8.701,00","8.701,00","8.701,00","0,01",4,34.804
22.3.2016,"8.700,00","8.700,00","8.700,00","8.700,00","0,00",6,52.200
09.3.2016,"8.700,00","8.700,00","8.700,00","8.700,00","0,00",2,17.400
29.2.2016,"8.700,00","8.700,00","8.700,00","8.700,00","0,00",23,200.100
26.2.2016,"8.700,00","8.700,00","8.700,00","8.700,00","0,00",20,174.000
25.2.2016,"8.700,00","8.700,00","8.700,00","8.700,00","0,00",16,139.200
19.10.2015,"8.700,00","8.700,00","8.700,00","8.700,00","-0,01",44,382.800
20.8.2015,"8.701,00","8.701,00","8.701,00","8.701,00","8,76",7,60.907
17.8.2015,"8.000,00","8.000,00","8.000,00","8.000,00","-5,88",5,40.000
30.6.2015,"8.500,00","8.500,00","8.500,00","8.500,00","6,66",40,340.000
23.6.2015,"7.969,00","7.969,00","7.969,00","7.969,00","-2,99",5,39.845
10.6.2015,"8.215,00","8.215,00","8.215,00","8.215,00","-3,00",1,8.215
22.4.2015,"8.469,00","8.469,00","8.469,00","8.469,00","-2,99",10,84.690
20.4.2015,"8.730,00","8.730,00","8.730,00","8.730,00","-3,00",3,26.190
27.2.2015,"9.000,00","9.000,00","9.000,00","9.000,00","-12,11",5,45.000
12.2.2015,"10.240,00","10.240,00","10.240,00","10.240,00","0,00",30,307.200
11.2.2015,"10.240,00","10.240,00","10.240,00","10.240,00","0,39",2,20.480
21.1.2015,"10.200,00","10.200,00","10.200,00","10.200,00","1,88",1,10.200
17.9.2024,"12.000,00","12.000,00","12.000,00","12.000,00","0,00",10,120.000
